Assertion ID 	Assertion	Agreement Score 	Issue
897	US comprise of immigrant eversince.	0.4883720930232558	US Immigration
927	Most immigrants pay taxes.	0.4883720930232558	US Immigration
977	States should focus on their own people first.	0.47826086956521735	US Immigration
935	Low cost workers come from Inmigration.	0.47826086956521735	US Immigration
965	We need an immigration reform that focuses on enforcement and upholding the rule of law.	0.46341463414634143	US Immigration
946	When a person immigrates to a new country they can assume new nationality with their new country.	0.4468085106382979	US Immigration
892	America should focus on its own citizens before other countries citizens.	0.43999999999999995	US Immigration
899	"Elevate refugee immigration to the US; they deserve a safe haven."	0.43396226415094336	US Immigration
1006	As long as immigrants get to remain in the United States legally, they will have jumped ahead of those in their home countries who are attempting legal entry.	0.43396226415094336	US Immigration
930	Immigrant will stimulate the economy and enhance America's wealth.	0.4285714285714286	US Immigration
918	All immigrants should learn American English.	0.4285714285714286	US Immigration
901	Work visas to skilled professionals should be temporary in nature.	0.4090909090909091	US Immigration
904	Immigration shouldn't be more important than security.	0.4042553191489362	US Immigration
938	We should stop foreigners taking advantage of us.	0.39999999999999997	US Immigration
1008	All immigrants should be legal.	0.37254901960784315	US Immigration
981	Illegal immigration is born from the difficulty of emigrating.	0.3636363636363636	US Immigration
989	We must secure our borders.	0.36000000000000004	US Immigration
980	States should be in control of determining the allowance of immigrants into their domain and the care that may be necessary.	0.34782608695652173	US Immigration
924	Illegal immigration should not be allowed and be enforced.	0.3469387755102041	US Immigration
970	Inmigration have a positive impact on diplomatic relationships.	0.3333333333333333	US Immigration
885	Immigration should be limited.	0.30434782608695654	US Immigration
1001	A time limit must be approved for immigrants.	0.29411764705882354	US Immigration
888	Come to the US through legal channels or don't come at all.	0.28813559322033894	US Immigration
991	The government must set and enforce stricter rules about immigration.	0.2692307692307692	US Immigration
1002	We need to limit the amount of refugees allowed.	0.2631578947368421	US Immigration
936	We are all migrants.	0.25	US Immigration
929	Immigration into the USA should be elevated.	0.24444444444444446	US Immigration
932	Muslim immigrants can be dangerous.	0.2173913043478261	US Immigration
952	Undocumented aliens contribute to a richer culture and biodiversity.	0.21052631578947367	US Immigration
919	The US has the right to exclude of certain groups from entering.	0.20833333333333331	US Immigration
978	America should invite all people that need help.	0.18181818181818182	US Immigration
1011	Legal immigration levels should remain the same.	0.12727272727272726	US Immigration
921	Deporting these illegal immigrants can cost the government afortune so it is better to let them stay.	0.12000000000000005	US Immigration
974	Immigrant will strengthen our national security.	0.08695652173913043	US Immigration
1012	High skilled migrants take jobs from US workers.	0.08333333333333331	US Immigration
986	The USA immigration is best best way to repair the economy.	0.08108108108108109	US Immigration
995	It's in the public interest to acknowledge that refugees cause harm.	0.07692307692307687	US Immigration
971	All illegal immigrants should be deported back to their home country.	0.05882352941176472	US Immigration
954	A decrease in population due to aging and death can be regained from an immigrant population including refugees.	0.050000000000000044	US Immigration
1000	Illegal immigrants take jobs away from Americans.	0.045454545454545414	US Immigration
968	Immigration should be elevated because it brings the best brains to the economity.	0.03846153846153849	US Immigration
903	Immigration takes opportunities away from those born in the usa.	-0.041666666666666685	US Immigration
902	Immigrants are needed to make up for aging populations.	-0.11111111111111116	US Immigration
898	People from other countries should fix the problems in their own country, rather than move to another country.	-0.1351351351351351	US Immigration
